SignatureTime	PrioritizationTime	APFD	TimeToDetect
7.500569	0.294968	0.541994750656	39.227
7.500569	0.294968	0.248031496063	59.014
7.500569	0.294968	0.114173228346	62.122
7.500569	0.294968	0.91469816273	6.985
7.500569	0.294968	0.0144356955381	64.572
7.500569	0.294968	0.308398950131	57.464
7.500569	0.294968	0.122047244094	61.9
7.500569	0.294968	0.108923884514	62.257
7.500569	0.294968	0.114173228346	62.122
7.500569	0.294968	0.804461942257	12.553
7.500569	0.294968	0.305774278215	57.507
7.500569	0.294968	0.57874015748	34.484
7.500569	0.294968	0.859580052493	11.451
7.500569	0.294968	0.610236220472	30.556
7.500569	0.294968	0.573490813648	35.142
7.500569	0.294968	0.287401574803	58.089
7.500569	0.294968	0.114173228346	62.122
7.500569	0.294968	0.290026246719	58.027
7.500569	0.294968	0.610236220472	30.556
7.500569	0.294968	0.547244094488	38.29
7.500569	0.294968	0.190288713911	60.27
7.500569	0.294968	0.208661417323	59.876
7.500569	0.294968	0.502624671916	43.963
7.500569	0.294968	0.468503937008	47.223
7.500569	0.294968	0.484251968504	46.082
7.500569	0.294968	0.799212598425	13.172
7.500569	0.157076	0.544619422572	39.227
7.500569	0.157076	0.250656167979	59.014
7.500569	0.157076	0.114173228346	62.122
7.500569	0.157076	0.91469816273	6.985
7.500569	0.157076	0.0144356955381	64.572
7.500569	0.157076	0.311023622047	57.464
7.500569	0.157076	0.122047244094	61.9
7.500569	0.157076	0.108923884514	62.257
7.500569	0.157076	0.114173228346	62.122
7.500569	0.157076	0.804461942257	12.553
7.500569	0.157076	0.308398950131	57.507
7.500569	0.157076	0.581364829396	34.484
7.500569	0.157076	0.859580052493	11.451
7.500569	0.157076	0.612860892388	30.556
7.500569	0.157076	0.576115485564	35.142
7.500569	0.157076	0.290026246719	58.089
7.500569	0.157076	0.114173228346	62.122
7.500569	0.157076	0.292650918635	58.027
7.500569	0.157076	0.612860892388	30.556
7.500569	0.157076	0.549868766404	38.29
7.500569	0.157076	0.190288713911	60.27
7.500569	0.157076	0.208661417323	59.876
7.500569	0.157076	0.505249343832	43.963
7.500569	0.157076	0.471128608924	47.223
7.500569	0.157076	0.48687664042	46.082
7.500569	0.157076	0.799212598425	13.172
7.500569	0.157137	0.541994750656	39.227
7.500569	0.157137	0.248031496063	59.014
7.500569	0.157137	0.11154855643	62.122
7.500569	0.157137	0.91469816273	6.985
7.500569	0.157137	0.0144356955381	64.572
7.500569	0.157137	0.308398950131	57.464
7.500569	0.157137	0.119422572178	61.9
7.500569	0.157137	0.106299212598	62.257
7.500569	0.157137	0.11154855643	62.122
7.500569	0.157137	0.804461942257	12.553
7.500569	0.157137	0.305774278215	57.507
7.500569	0.157137	0.57874015748	34.484
7.500569	0.157137	0.859580052493	11.451
7.500569	0.157137	0.610236220472	30.556
7.500569	0.157137	0.573490813648	35.142
7.500569	0.157137	0.287401574803	58.089
7.500569	0.157137	0.11154855643	62.122
7.500569	0.157137	0.290026246719	58.027
7.500569	0.157137	0.610236220472	30.556
7.500569	0.157137	0.547244094488	38.29
7.500569	0.157137	0.187664041995	60.27
7.500569	0.157137	0.206036745407	59.876
7.500569	0.157137	0.502624671916	43.963
7.500569	0.157137	0.468503937008	47.223
7.500569	0.157137	0.484251968504	46.082
7.500569	0.157137	0.799212598425	13.172
7.500569	0.156424	0.544619422572	39.227
7.500569	0.156424	0.250656167979	59.014
7.500569	0.156424	0.114173228346	62.122
7.500569	0.156424	0.917322834646	6.985
7.500569	0.156424	0.0144356955381	64.572
7.500569	0.156424	0.311023622047	57.464
7.500569	0.156424	0.122047244094	61.9
7.500569	0.156424	0.108923884514	62.257
7.500569	0.156424	0.114173228346	62.122
7.500569	0.156424	0.807086614173	12.553
7.500569	0.156424	0.308398950131	57.507
7.500569	0.156424	0.581364829396	34.484
7.500569	0.156424	0.862204724409	11.451
7.500569	0.156424	0.612860892388	30.556
7.500569	0.156424	0.576115485564	35.142
7.500569	0.156424	0.290026246719	58.089
7.500569	0.156424	0.114173228346	62.122
7.500569	0.156424	0.292650918635	58.027
7.500569	0.156424	0.612860892388	30.556
7.500569	0.156424	0.549868766404	38.29
7.500569	0.156424	0.190288713911	60.27
7.500569	0.156424	0.208661417323	59.876
7.500569	0.156424	0.505249343832	43.963
7.500569	0.156424	0.471128608924	47.223
7.500569	0.156424	0.48687664042	46.082
7.500569	0.156424	0.801837270341	13.172
7.500569	0.158485	0.541994750656	39.227
7.500569	0.158485	0.248031496063	59.014
7.500569	0.158485	0.114173228346	62.122
7.500569	0.158485	0.91469816273	6.985
7.500569	0.158485	0.0144356955381	64.572
7.500569	0.158485	0.308398950131	57.464
7.500569	0.158485	0.122047244094	61.9
7.500569	0.158485	0.108923884514	62.257
7.500569	0.158485	0.114173228346	62.122
7.500569	0.158485	0.804461942257	12.553
7.500569	0.158485	0.305774278215	57.507
7.500569	0.158485	0.57874015748	34.484
7.500569	0.158485	0.859580052493	11.451
7.500569	0.158485	0.610236220472	30.556
7.500569	0.158485	0.573490813648	35.142
7.500569	0.158485	0.287401574803	58.089
7.500569	0.158485	0.114173228346	62.122
7.500569	0.158485	0.290026246719	58.027
7.500569	0.158485	0.610236220472	30.556
7.500569	0.158485	0.547244094488	38.29
7.500569	0.158485	0.187664041995	60.27
7.500569	0.158485	0.206036745407	59.876
7.500569	0.158485	0.502624671916	43.963
7.500569	0.158485	0.468503937008	47.223
7.500569	0.158485	0.484251968504	46.082
7.500569	0.158485	0.799212598425	13.172
7.500569	0.157116	0.541994750656	39.227
7.500569	0.157116	0.248031496063	59.014
7.500569	0.157116	0.114173228346	62.122
7.500569	0.157116	0.91469816273	6.985
7.500569	0.157116	0.0144356955381	64.572
7.500569	0.157116	0.308398950131	57.464
7.500569	0.157116	0.122047244094	61.9
7.500569	0.157116	0.108923884514	62.257
7.500569	0.157116	0.114173228346	62.122
7.500569	0.157116	0.804461942257	12.553
7.500569	0.157116	0.305774278215	57.507
7.500569	0.157116	0.57874015748	34.484
7.500569	0.157116	0.859580052493	11.451
7.500569	0.157116	0.610236220472	30.556
7.500569	0.157116	0.573490813648	35.142
7.500569	0.157116	0.287401574803	58.089
7.500569	0.157116	0.114173228346	62.122
7.500569	0.157116	0.290026246719	58.027
7.500569	0.157116	0.610236220472	30.556
7.500569	0.157116	0.547244094488	38.29
7.500569	0.157116	0.190288713911	60.27
7.500569	0.157116	0.208661417323	59.876
7.500569	0.157116	0.502624671916	43.963
7.500569	0.157116	0.468503937008	47.223
7.500569	0.157116	0.484251968504	46.082
7.500569	0.157116	0.799212598425	13.172
7.500569	0.15785	0.544619422572	39.227
7.500569	0.15785	0.250656167979	59.014
7.500569	0.15785	0.114173228346	62.122
7.500569	0.15785	0.998687664042	6.985
7.500569	0.15785	0.0144356955381	64.572
7.500569	0.15785	0.311023622047	57.464
7.500569	0.15785	0.122047244094	61.9
7.500569	0.15785	0.108923884514	62.257
7.500569	0.15785	0.114173228346	62.122
7.500569	0.15785	0.807086614173	12.553
7.500569	0.15785	0.308398950131	57.507
7.500569	0.15785	0.581364829396	34.484
7.500569	0.15785	0.862204724409	11.451
7.500569	0.15785	0.612860892388	30.556
7.500569	0.15785	0.576115485564	35.142
7.500569	0.15785	0.290026246719	58.089
7.500569	0.15785	0.114173228346	62.122
7.500569	0.15785	0.292650918635	58.027
7.500569	0.15785	0.612860892388	30.556
7.500569	0.15785	0.549868766404	38.29
7.500569	0.15785	0.190288713911	60.27
7.500569	0.15785	0.208661417323	59.876
7.500569	0.15785	0.505249343832	43.963
7.500569	0.15785	0.471128608924	47.223
7.500569	0.15785	0.48687664042	46.082
7.500569	0.15785	0.801837270341	13.172
7.500569	0.157274	0.544619422572	39.227
7.500569	0.157274	0.250656167979	59.014
7.500569	0.157274	0.114173228346	62.122
7.500569	0.157274	0.917322834646	6.985
7.500569	0.157274	0.0144356955381	64.572
7.500569	0.157274	0.311023622047	57.464
7.500569	0.157274	0.122047244094	61.9
7.500569	0.157274	0.108923884514	62.257
7.500569	0.157274	0.114173228346	62.122
7.500569	0.157274	0.807086614173	12.553
7.500569	0.157274	0.308398950131	57.507
7.500569	0.157274	0.581364829396	34.484
7.500569	0.157274	0.862204724409	11.451
7.500569	0.157274	0.612860892388	30.556
7.500569	0.157274	0.576115485564	35.142
7.500569	0.157274	0.290026246719	58.089
7.500569	0.157274	0.114173228346	62.122
7.500569	0.157274	0.292650918635	58.027
7.500569	0.157274	0.612860892388	30.556
7.500569	0.157274	0.549868766404	38.29
7.500569	0.157274	0.190288713911	60.27
7.500569	0.157274	0.208661417323	59.876
7.500569	0.157274	0.505249343832	43.963
7.500569	0.157274	0.471128608924	47.223
7.500569	0.157274	0.48687664042	46.082
7.500569	0.157274	0.801837270341	13.172
7.500569	0.156619	0.544619422572	39.227
7.500569	0.156619	0.250656167979	59.014
7.500569	0.156619	0.114173228346	62.122
7.500569	0.156619	0.91469816273	6.985
7.500569	0.156619	0.0144356955381	64.572
7.500569	0.156619	0.311023622047	57.464
7.500569	0.156619	0.122047244094	61.9
7.500569	0.156619	0.108923884514	62.257
7.500569	0.156619	0.114173228346	62.122
7.500569	0.156619	0.804461942257	12.553
7.500569	0.156619	0.308398950131	57.507
7.500569	0.156619	0.581364829396	34.484
7.500569	0.156619	0.859580052493	11.451
7.500569	0.156619	0.612860892388	30.556
7.500569	0.156619	0.576115485564	35.142
7.500569	0.156619	0.290026246719	58.089
7.500569	0.156619	0.114173228346	62.122
7.500569	0.156619	0.292650918635	58.027
7.500569	0.156619	0.612860892388	30.556
7.500569	0.156619	0.549868766404	38.29
7.500569	0.156619	0.190288713911	60.27
7.500569	0.156619	0.208661417323	59.876
7.500569	0.156619	0.505249343832	43.963
7.500569	0.156619	0.471128608924	47.223
7.500569	0.156619	0.48687664042	46.082
7.500569	0.156619	0.998687664042	13.172
7.500569	0.158488	0.541994750656	39.227
7.500569	0.158488	0.248031496063	59.014
7.500569	0.158488	0.11154855643	62.122
7.500569	0.158488	0.91469816273	6.985
7.500569	0.158488	0.0144356955381	64.572
7.500569	0.158488	0.308398950131	57.464
7.500569	0.158488	0.119422572178	61.9
7.500569	0.158488	0.106299212598	62.257
7.500569	0.158488	0.11154855643	62.122
7.500569	0.158488	0.804461942257	12.553
7.500569	0.158488	0.305774278215	57.507
7.500569	0.158488	0.57874015748	34.484
7.500569	0.158488	0.859580052493	11.451
7.500569	0.158488	0.610236220472	30.556
7.500569	0.158488	0.573490813648	35.142
7.500569	0.158488	0.287401574803	58.089
7.500569	0.158488	0.11154855643	62.122
7.500569	0.158488	0.290026246719	58.027
7.500569	0.158488	0.610236220472	30.556
7.500569	0.158488	0.547244094488	38.29
7.500569	0.158488	0.187664041995	60.27
7.500569	0.158488	0.206036745407	59.876
7.500569	0.158488	0.502624671916	43.963
7.500569	0.158488	0.468503937008	47.223
7.500569	0.158488	0.484251968504	46.082
7.500569	0.158488	0.799212598425	13.172
7.500569	0.156385	0.544619422572	39.227
7.500569	0.156385	0.250656167979	59.014
