SignatureTime	PrioritizationTime	APFD	TimeToDetect
2.876924	0.019577	0.269911504425	0.075
2.876924	0.019577	0.66814159292	6.698
2.876924	0.019577	0.66814159292	6.698
2.876924	0.019577	0.0132743362832	11.8
2.876924	0.019577	0.146017699115	0.009
2.876924	0.019577	0.33185840708	9.106
2.876924	0.019577	0.712389380531	6.663
2.876924	0.019577	0.5	6.732
2.876924	0.019577	0.712389380531	6.663
2.876924	0.019577	0.526548672566	9.065
2.876924	0.019577	0.137168141593	0.161
2.876924	0.023485	0.340707964602	6.732
2.876924	0.023485	0.119469026549	6.716
