SignatureTime	PrioritizationTime	APFD	TimeToDetect
6.786522	0.076372	0.133484162896	8.577
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.0203619909502	13.546
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.0746606334842	10.556
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.649321266968	0.453
6.786522	0.076372	0.468325791855	1.24
6.786522	0.076372	0.717194570136	0.281
6.786522	0.076372	0.00226244343891	15.527
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.0203619909502	13.546
6.786522	0.076372	0.0927601809955	9.541
6.786522	0.076372	0.5407239819	0.85
6.786522	0.076372	0.0203619909502	13.546
6.786522	0.076372	0.174208144796	7.699
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.0927601809955	9.541
6.786522	0.076372	0.400452488688	1.849
6.786522	0.076372	0.337104072398	3.008
6.786522	0.076372	0.472850678733	1.207
6.786522	0.076372	0.472850678733	1.207
6.786522	0.076372	0.00226244343891	15.527
6.786522	0.076372	0.174208144796	7.699
6.786522	0.076372	0.400452488688	1.849
6.786522	0.076372	0.717194570136	0.281
6.786522	0.076372	0.183257918552	7.97
6.786522	0.076372	0.857466063348	0.085
6.786522	0.076372	0.0927601809955	9.541
6.786522	0.076372	0.0203619909502	13.546
6.786522	0.076372	0.079185520362	10.518
6.786522	0.076372	0.101809954751	9.161
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.0158371040724	13.852
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.0927601809955	9.541
6.786522	0.076372	0.0927601809955	9.541
6.786522	0.076372	0.0158371040724	13.852
6.786522	0.076372	0.110859728507	8.724
6.786522	0.076372	0.242081447964	7.156
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.233031674208	7.191
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.0158371040724	13.852
6.786522	0.076372	0.133484162896	8.577
6.786522	0.076372	0.110859728507	8.724
6.786522	0.076372	0.18778280543	7.573
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.739819004525	0.24
6.786522	0.076372	0.463800904977	1.274
6.786522	0.076372	0.0158371040724	13.852
6.786522	0.076372	0.0158371040724	13.852
6.786522	0.076372	0.0746606334842	10.556
6.786522	0.076372	0.359728506787	2.522
6.786522	0.076372	0.481900452489	1.143
6.786522	0.076372	0.884615384615	0.064
6.786522	0.076372	0.653846153846	0.439
6.786522	0.076372	0.142533936652	8.192
6.786522	0.076372	0.079185520362	10.518
6.786522	0.076372	0.196832579186	7.479
6.786522	0.076372	0.33257918552	3.111
6.786522	0.076372	0.920814479638	0.047
6.786522	0.076372	0.920814479638	0.047
6.786522	0.076372	0.079185520362	10.518
6.786522	0.076372	0.0158371040724	13.852
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.509049773756	1.017
6.786522	0.076372	0.101809954751	9.161
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.287330316742	5.164
6.786522	0.076372	0.106334841629	9.062
6.786522	0.076372	0.0158371040724	13.852
6.786522	0.076372	0.00226244343891	15.527
6.786522	0.076372	0.00226244343891	15.527
6.786522	0.076372	0.0475113122172	12.942
6.786522	0.076372	0.0158371040724	13.852
6.786522	0.076372	0.00226244343891	15.527
6.786522	0.076372	0.622171945701	0.557
6.786522	0.076372	0.196832579186	7.479
6.786522	0.076372	0.233031674208	7.191
6.786522	0.076372	0.0972850678733	9.166
6.786522	0.076372	0.079185520362	10.518
6.786522	0.076372	0.233031674208	7.191
6.786522	0.076372	0.432126696833	1.481
6.786522	0.076372	0.282805429864	6.735
6.786522	0.076372	0.337104072398	3.008
6.786522	0.076372	0.079185520362	10.518
6.786522	0.076372	0.29185520362	4.647
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.404977375566	1.787
6.786522	0.076372	0.450226244344	1.329
6.786522	0.076372	0.450226244344	1.329
6.786522	0.076372	0.368778280543	2.341
6.786522	0.076372	0.359728506787	2.522
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.00226244343891	15.527
6.786522	0.076372	0.0294117647059	13.154
6.786522	0.076372	0.404977375566	1.787
6.786522	0.076372	0.404977375566	1.787
6.786522	0.076372	0.079185520362	10.518
6.786522	0.076372	0.0	0
6.786522	0.076372	0.5407239819	0.85
6.786522	0.076372	0.0701357466063	10.563
6.786522	0.076372	0.0	0
6.786522	0.076372	0.472850678733	1.207
6.786522	0.076372	0.079185520362	10.518
6.786522	0.076372	0.174208144796	7.699
6.786522	0.076372	0.101809954751	9.161
6.786522	0.076372	0.174208144796	7.699
6.786522	0.076372	0.518099547511	0.964
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.622171945701	0.557
6.786522	0.076372	0.242081447964	7.156
6.786522	0.076372	0.106334841629	9.062
6.786522	0.076372	0.214932126697	7.301
6.786522	0.076372	0.0656108597285	11.553
6.786522	0.076372	0.160633484163	8.473
6.786522	0.076372	0.323529411765	3.341
6.786522	0.076372	0.0294117647059	13.154
6.786522	0.076372	0.0294117647059	13.154
6.786522	0.076372	0.233031674208	7.191
6.786522	0.076372	0.0158371040724	13.852
6.786522	0.076372	0.427601809955	1.523
