SignatureTime	PrioritizationTime	APFD	TimeToDetect
6.786522	0.144724	0.255656108597	9.118
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.156108597285	12.276
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.178733031674	11.638
6.786522	0.144724	0.151583710407	13.427
6.786522	0.144724	0.880090497738	1.414
6.786522	0.144724	0.857466063348	1.933
6.786522	0.144724	0.5407239819	3.54
6.786522	0.144724	0.22850678733	11.135
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.156108597285	12.276
6.786522	0.144724	0.165158371041	12.07
6.786522	0.144724	0.929864253394	1.161
6.786522	0.144724	0.156108597285	12.276
6.786522	0.144724	0.165158371041	12.07
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.165158371041	12.07
6.786522	0.144724	0.386877828054	5.887
6.786522	0.144724	0.558823529412	3.49
6.786522	0.144724	0.911764705882	1.247
6.786522	0.144724	0.911764705882	1.247
6.786522	0.144724	0.22850678733	11.135
6.786522	0.144724	0.0565610859729	15.137
6.786522	0.144724	0.386877828054	5.887
6.786522	0.144724	0.5407239819	3.54
6.786522	0.144724	0.174208144796	11.64
6.786522	0.144724	0.70814479638	2.395
6.786522	0.144724	0.178733031674	11.638
6.786522	0.144724	0.156108597285	12.276
6.786522	0.144724	0.255656108597	9.118
6.786522	0.144724	0.165158371041	12.07
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.269230769231	7.976
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.165158371041	12.07
6.786522	0.144724	0.165158371041	12.07
6.786522	0.144724	0.269230769231	7.976
6.786522	0.144724	0.0158371040724	0.004
6.786522	0.144724	0.635746606335	2.949
6.786522	0.144724	0.151583710407	13.427
6.786522	0.144724	0.0882352941176	14.931
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.269230769231	7.976
6.786522	0.144724	0.138009049774	13.533
6.786522	0.144724	0.110859728507	0.004
6.786522	0.144724	0.18778280543	11.579
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.753393665158	2.336
6.786522	0.144724	0.572398190045	3.291
6.786522	0.144724	0.269230769231	7.976
6.786522	0.144724	0.269230769231	7.976
6.786522	0.144724	0.178733031674	11.638
6.786522	0.144724	0.377828054299	5.984
6.786522	0.144724	0.757918552036	2.327
6.786522	0.144724	0.694570135747	2.431
6.786522	0.144724	0.889140271493	1.38
6.786522	0.144724	0.0927601809955	14.898
6.786522	0.144724	0.255656108597	9.118
6.786522	0.144724	0.255656108597	9.118
6.786522	0.144724	0.264705882353	8.079
6.786522	0.144724	0.671945701357	2.448
6.786522	0.144724	0.671945701357	2.448
6.786522	0.144724	0.255656108597	9.118
6.786522	0.144724	0.269230769231	7.976
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.509049773756	5.257
6.786522	0.144724	0.0294117647059	15.502
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.151583710407	13.427
6.786522	0.144724	0.273755656109	7.67
6.786522	0.144724	0.201357466063	11.515
6.786522	0.144724	0.269230769231	7.976
6.786522	0.144724	0.22850678733	11.135
6.786522	0.144724	0.22850678733	11.135
6.786522	0.144724	0.233031674208	9.616
6.786522	0.144724	0.269230769231	7.976
6.786522	0.144724	0.22850678733	11.135
6.786522	0.144724	0.617647058824	3.039
6.786522	0.144724	0.0746606334842	15.019
6.786522	0.144724	0.0882352941176	14.931
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.255656108597	9.118
6.786522	0.144724	0.0882352941176	14.931
6.786522	0.144724	0.373303167421	6.023
6.786522	0.144724	0.527149321267	5.209
6.786522	0.144724	0.558823529412	3.49
6.786522	0.144724	0.255656108597	9.118
6.786522	0.144724	0.861990950226	1.9
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.938914027149	1.072
6.786522	0.144724	0.545248868778	3.531
6.786522	0.144724	0.545248868778	3.531
6.786522	0.144724	0.536199095023	3.618
6.786522	0.144724	0.377828054299	5.984
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.22850678733	11.135
6.786522	0.144724	0.115384615385	14.646
6.786522	0.144724	0.938914027149	1.072
6.786522	0.144724	0.938914027149	1.072
6.786522	0.144724	0.255656108597	9.118
6.786522	0.144724	0.0	0
6.786522	0.144724	0.902714932127	1.35
6.786522	0.144724	0.00226244343891	15.527
6.786522	0.144724	0.0	0
6.786522	0.144724	0.911764705882	1.247
6.786522	0.144724	0.255656108597	9.118
6.786522	0.144724	0.0565610859729	15.137
6.786522	0.144724	0.0294117647059	15.502
6.786522	0.144724	0.0565610859729	15.137
6.786522	0.144724	0.880090497738	1.414
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.368778280543	6.038
6.786522	0.144724	0.635746606335	2.949
6.786522	0.144724	0.201357466063	11.515
6.786522	0.144724	0.219457013575	10.007
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.237556561086	9.444
6.786522	0.144724	0.943438914027	1.011
6.786522	0.144724	0.115384615385	14.646
6.786522	0.144724	0.115384615385	14.646
6.786522	0.144724	0.0882352941176	14.931
6.786522	0.144724	0.269230769231	7.976
6.786522	0.144724	0.780542986425	2.238
6.786522	0.144724	0.12443438914	14.537
6.786522	0.144724	0.079185520362	14.961
6.786522	0.144724	0.373303167421	6.023
6.786522	0.144724	0.269230769231	7.976
6.786522	0.144724	0.165158371041	12.07
6.786522	0.144724	0.861990950226	1.9
6.786522	0.144724	0.830316742081	2.018
6.786522	0.042381	0.255656108597	9.118
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.156108597285	12.276
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.178733031674	11.638
6.786522	0.042381	0.151583710407	13.427
6.786522	0.042381	0.87556561086	1.414
6.786522	0.042381	0.852941176471	1.933
6.786522	0.042381	0.531674208145	3.54
6.786522	0.042381	0.22850678733	11.135
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.156108597285	12.276
6.786522	0.042381	0.165158371041	12.07
6.786522	0.042381	0.929864253394	1.161
6.786522	0.042381	0.156108597285	12.276
6.786522	0.042381	0.165158371041	12.07
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.165158371041	12.07
6.786522	0.042381	0.382352941176	5.887
6.786522	0.042381	0.549773755656	3.49
6.786522	0.042381	0.907239819005	1.247
6.786522	0.042381	0.907239819005	1.247
6.786522	0.042381	0.22850678733	11.135
6.786522	0.042381	0.0565610859729	15.137
6.786522	0.042381	0.382352941176	5.887
6.786522	0.042381	0.531674208145	3.54
6.786522	0.042381	0.174208144796	11.64
6.786522	0.042381	0.699095022624	2.395
6.786522	0.042381	0.178733031674	11.638
6.786522	0.042381	0.156108597285	12.276
6.786522	0.042381	0.255656108597	9.118
6.786522	0.042381	0.165158371041	12.07
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.269230769231	7.976
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.165158371041	12.07
6.786522	0.042381	0.165158371041	12.07
6.786522	0.042381	0.269230769231	7.976
6.786522	0.042381	0.0158371040724	0.004
6.786522	0.042381	0.626696832579	2.949
6.786522	0.042381	0.151583710407	13.427
6.786522	0.042381	0.0882352941176	14.931
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.269230769231	7.976
6.786522	0.042381	0.138009049774	13.533
6.786522	0.042381	0.110859728507	0.004
6.786522	0.042381	0.18778280543	11.579
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.744343891403	2.336
6.786522	0.042381	0.56334841629	3.291
6.786522	0.042381	0.269230769231	7.976
6.786522	0.042381	0.269230769231	7.976
6.786522	0.042381	0.178733031674	11.638
6.786522	0.042381	0.373303167421	5.984
6.786522	0.042381	0.748868778281	2.327
6.786522	0.042381	0.685520361991	2.431
6.786522	0.042381	0.884615384615	1.38
6.786522	0.042381	0.0927601809955	14.898
6.786522	0.042381	0.255656108597	9.118
6.786522	0.042381	0.255656108597	9.118
6.786522	0.042381	0.264705882353	8.079
6.786522	0.042381	0.662895927602	2.448
6.786522	0.042381	0.662895927602	2.448
6.786522	0.042381	0.255656108597	9.118
6.786522	0.042381	0.269230769231	7.976
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.5	5.257
6.786522	0.042381	0.0294117647059	15.502
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.151583710407	13.427
6.786522	0.042381	0.952488687783	7.67
6.786522	0.042381	0.201357466063	11.515
6.786522	0.042381	0.269230769231	7.976
6.786522	0.042381	0.22850678733	11.135
6.786522	0.042381	0.22850678733	11.135
6.786522	0.042381	0.233031674208	9.616
6.786522	0.042381	0.269230769231	7.976
6.786522	0.042381	0.22850678733	11.135
6.786522	0.042381	0.608597285068	3.039
6.786522	0.042381	0.0746606334842	15.019
6.786522	0.042381	0.0882352941176	14.931
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.255656108597	9.118
6.786522	0.042381	0.0882352941176	14.931
6.786522	0.042381	0.368778280543	6.023
6.786522	0.042381	0.518099547511	5.209
6.786522	0.042381	0.549773755656	3.49
6.786522	0.042381	0.255656108597	9.118
6.786522	0.042381	0.857466063348	1.9
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.938914027149	1.072
6.786522	0.042381	0.536199095023	3.531
6.786522	0.042381	0.536199095023	3.531
6.786522	0.042381	0.527149321267	3.618
6.786522	0.042381	0.373303167421	5.984
6.786522	0.042381	0.12443438914	14.537
6.786522	0.042381	0.22850678733	11.135
6.786522	0.042381	0.115384615385	14.646
6.786522	0.042381	0.938914027149	1.072
6.786522	0.042381	0.938914027149	1.072
6.786522	0.042381	0.255656108597	9.118
6.786522	0.042381	0.0	0
6.786522	0.042381	0.898190045249	1.35
6.786522	0.042381	0.00226244343891	15.527
6.786522	0.042381	0.0	0
6.786522	0.042381	0.907239819005	1.247
6.786522	0.042381	0.255656108597	9.118
6.786522	0.042381	0.0565610859729	15.137
6.786522	0.042381	0.0294117647059	15.502
6.786522	0.042381	0.0565610859729	15.137
6.786522	0.042381	0.87556561086	1.414
