SignatureTime	PrioritizationTime	APFD	TimeToDetect
9.366506	0.296108	0.998795180723	11.025
9.366506	0.296108	0.801204819277	8.818
9.366506	0.296108	0.0614457831325	68.473
9.366506	0.296108	0.622891566265	18.489
9.366506	0.296108	0.85421686747	8.091
9.366506	0.296108	0.393975903614	23.702
9.366506	0.296108	0.461445783133	22.372
9.366506	0.296108	0.0	0
9.366506	0.296108	0.63734939759	17.792
9.366506	0.296108	0.986746987952	0.814
9.366506	0.296108	0.79156626506	9.117
9.366506	0.296108	0.806024096386	8.804
9.366506	0.296108	0.324096385542	28.689
9.366506	0.296108	0.721686746988	10.711
9.366506	0.296108	0.066265060241	68.456
9.366506	0.296108	0.066265060241	68.456
9.366506	0.296108	0.0253012048193	76.636
9.366506	0.296108	0.00602409638554	106.027
9.366506	0.296108	0.00602409638554	106.027
9.366506	0.296108	0.00602409638554	106.027
9.366506	0.296108	0.540963855422	19.3
9.366506	0.296108	0.80843373494	8.614
9.366506	0.296108	0.302409638554	29.571
9.366506	0.296108	0.302409638554	29.571
9.366506	0.296108	0.326506024096	24.358
9.366506	0.296108	0.998795180723	11.061
9.366506	0.296108	0.998795180723	11.061
9.366506	0.296108	0.309638554217	29.558
9.366506	0.296108	0.528915662651	20.074
9.366506	0.296108	0.114457831325	59.194
9.366506	0.296108	0.822891566265	8.418
9.366506	0.296108	0.632530120482	17.842
9.366506	0.296108	0.309638554217	29.558
9.366506	0.296108	0.671084337349	14.428
9.366506	0.135018	0.702409638554	11.025
9.366506	0.135018	0.801204819277	8.818
9.366506	0.135018	0.0614457831325	68.473
9.366506	0.135018	0.620481927711	18.489
9.366506	0.135018	0.851807228916	8.091
9.366506	0.135018	0.39156626506	23.702
9.366506	0.135018	0.459036144578	22.372
9.366506	0.135018	0.0	0
9.366506	0.135018	0.634939759036	17.792
9.366506	0.135018	0.986746987952	0.814
9.366506	0.135018	0.79156626506	9.117
9.366506	0.135018	0.806024096386	8.804
9.366506	0.135018	0.321686746988	28.689
9.366506	0.135018	0.721686746988	10.711
9.366506	0.135018	0.066265060241	68.456
9.366506	0.135018	0.066265060241	68.456
9.366506	0.135018	0.0253012048193	76.636
9.366506	0.135018	0.00602409638554	106.027
9.366506	0.135018	0.00602409638554	106.027
9.366506	0.135018	0.00602409638554	106.027
9.366506	0.135018	0.538554216867	19.3
9.366506	0.135018	0.80843373494	8.614
9.366506	0.135018	0.3	29.571
9.366506	0.135018	0.3	29.571
9.366506	0.135018	0.324096385542	24.358
9.366506	0.135018	0.695180722892	11.061
9.366506	0.135018	0.695180722892	11.061
9.366506	0.135018	0.307228915663	29.558
9.366506	0.135018	0.526506024096	20.074
9.366506	0.135018	0.114457831325	59.194
9.366506	0.135018	0.822891566265	8.418
9.366506	0.135018	0.630120481928	17.842
9.366506	0.135018	0.307228915663	29.558
9.366506	0.135018	0.668674698795	14.428
9.366506	0.134895	0.704819277108	11.025
9.366506	0.134895	0.803614457831	8.818
9.366506	0.134895	0.0614457831325	68.473
9.366506	0.134895	0.622891566265	18.489
9.366506	0.134895	0.851807228916	8.091
9.366506	0.134895	0.393975903614	23.702
9.366506	0.134895	0.461445783133	22.372
9.366506	0.134895	0.0	0
9.366506	0.134895	0.63734939759	17.792
9.366506	0.134895	0.984337349398	0.814
9.366506	0.134895	0.793975903614	9.117
9.366506	0.134895	0.80843373494	8.804
9.366506	0.134895	0.324096385542	28.689
9.366506	0.134895	0.724096385542	10.711
9.366506	0.134895	0.066265060241	68.456
9.366506	0.134895	0.066265060241	68.456
9.366506	0.134895	0.0253012048193	76.636
9.366506	0.134895	0.00602409638554	106.027
9.366506	0.134895	0.00602409638554	106.027
9.366506	0.134895	0.00602409638554	106.027
9.366506	0.134895	0.540963855422	19.3
9.366506	0.134895	0.810843373494	8.614
9.366506	0.134895	0.302409638554	29.571
9.366506	0.134895	0.302409638554	29.571
9.366506	0.134895	0.326506024096	24.358
9.366506	0.134895	0.697590361446	11.061
9.366506	0.134895	0.697590361446	11.061
9.366506	0.134895	0.309638554217	29.558
