SignatureTime	PrioritizationTime	APFD	TimeToDetect
9.366506	0.201564	0.760240963855	0.034
9.366506	0.201564	0.432530120482	0.582
9.366506	0.201564	0.333734939759	1.08
9.366506	0.201564	0.459036144578	0.494
9.366506	0.201564	0.468674698795	0.485
9.366506	0.201564	0.420481927711	0.613
9.366506	0.201564	0.31686746988	1.223
9.366506	0.201564	0.0	0
9.366506	0.201564	0.702409638554	0.072
9.366506	0.201564	0.0831325301205	13.785
9.366506	0.201564	0.140963855422	5.986
9.366506	0.201564	0.644578313253	0.12
9.366506	0.201564	0.0469879518072	55.907
9.366506	0.201564	0.0759036144578	17.299
9.366506	0.201564	0.0421686746988	67.627
9.366506	0.201564	0.0421686746988	67.627
9.366506	0.201564	0.0180722891566	79.601
9.366506	0.201564	0.00361445783133	101.534
9.366506	0.201564	0.00361445783133	101.534
9.366506	0.201564	0.00361445783133	101.534
9.366506	0.201564	0.9	0.0
9.366506	0.201564	0.603614457831	0.173
9.366506	0.201564	0.475903614458	0.462
9.366506	0.201564	0.475903614458	0.462
9.366506	0.201564	0.287951807229	1.524
9.366506	0.201564	0.760240963855	0.034
9.366506	0.201564	0.760240963855	0.034
9.366506	0.201564	0.114457831325	8.594
9.366506	0.201564	0.165060240964	4.551
9.366506	0.201564	0.384337349398	0.767
9.366506	0.201564	0.251807228916	2.094
9.366506	0.201564	0.218072289157	2.742
9.366506	0.201564	0.114457831325	8.594
9.366506	0.201564	0.596385542169	0.181
9.366506	0.067038	0.760240963855	0.034
9.366506	0.067038	0.432530120482	0.582
9.366506	0.067038	0.336144578313	1.08
9.366506	0.067038	0.459036144578	0.494
9.366506	0.067038	0.468674698795	0.485
9.366506	0.067038	0.420481927711	0.613
9.366506	0.067038	0.319277108434	1.223
9.366506	0.067038	0.0	0
9.366506	0.067038	0.702409638554	0.072
9.366506	0.067038	0.0831325301205	13.785
9.366506	0.067038	0.140963855422	5.986
9.366506	0.067038	0.642168674699	0.12
9.366506	0.067038	0.0469879518072	55.907
9.366506	0.067038	0.0759036144578	17.299
9.366506	0.067038	0.0421686746988	67.627
9.366506	0.067038	0.0421686746988	67.627
9.366506	0.067038	0.0180722891566	79.601
9.366506	0.067038	0.00361445783133	101.534
9.366506	0.067038	0.00361445783133	101.534
9.366506	0.067038	0.00361445783133	101.534
9.366506	0.067038	0.909638554217	0.0
9.366506	0.067038	0.603614457831	0.173
9.366506	0.067038	0.475903614458	0.462
9.366506	0.067038	0.475903614458	0.462
9.366506	0.067038	0.290361445783	1.524
9.366506	0.067038	0.760240963855	0.034
9.366506	0.067038	0.760240963855	0.034
9.366506	0.067038	0.114457831325	8.594
9.366506	0.067038	0.165060240964	4.551
